Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1383"	"ZBTB6"	"1076.0"	"ARCHS4 Coexpression,632;Enrichr Queries,1310;GTEx Coexpression,1285"	""
"gene_set_query"	"1384"	"ZNF679"	"1076.0"	"ARCHS4 Coexpression,1173;Enrichr Queries,563;GTEx Coexpression,1492"	"ID2,ID1"
"gene_set_query"	"1385"	"ZNF69"	"1077.0"	"ARCHS4 Coexpression,1531;Enrichr Queries,525;GTEx Coexpression,1176"	"ID2,ID1"
"gene_set_query"	"1386"	"HMX1"	"1078.0"	"ARCHS4 Coexpression,263;Enrichr Queries,1398;GTEx Coexpression,1573"	"NT5DC2"
"gene_set_query"	"1387"	"ZNF407"	"1080.0"	"ARCHS4 Coexpression,1598;Enrichr Queries,1209;GTEx Coexpression,433"	""
"gene_set_query"	"1388"	"SKOR2"	"1081.0"	"ARCHS4 Coexpression,1393;GTEx Coexpression,768"	""
"gene_set_query"	"1389"	"HSF2"	"1081.0"	"ARCHS4 Coexpression,1322;Enrichr Queries,436;GTEx Coexpression,1484"	"PLK2,ID2,ID1"
"gene_set_query"	"1390"	"SON"	"1082.0"	"ARCHS4 Coexpression,742;GTEx Coexpression,1421"	""
"gene_set_query"	"1391"	"ZNF561"	"1082.0"	"ARCHS4 Coexpression,1237;Enrichr Queries,916;GTEx Coexpression,1092"	"PLK2"
"gene_set_query"	"1392"	"ZNF607"	"1082.0"	"ARCHS4 Coexpression,931;Enrichr Queries,1261;GTEx Coexpression,1055"	""
"gene_set_query"	"1393"	"ZNF326"	"1085.0"	"ARCHS4 Coexpression,1270;Enrichr Queries,1143;GTEx Coexpression,841"	"ID2"
"gene_set_query"	"1394"	"ZNF668"	"1085.0"	"ARCHS4 Coexpression,674;Enrichr Queries,1051;GTEx Coexpression,1529"	"ID1"
"gene_set_query"	"1395"	"BATF2"	"1087.0"	"ARCHS4 Coexpression,617;Enrichr Queries,1338;GTEx Coexpression,1306"	""
"gene_set_query"	"1396"	"ZNF688"	"1087.0"	"ARCHS4 Coexpression,989;Enrichr Queries,1370;GTEx Coexpression,902"	""
"gene_set_query"	"1397"	"ZNF316"	"1088.0"	"ARCHS4 Coexpression,1020;Enrichr Queries,1063;GTEx Coexpression,1180"	"PLK2"
"gene_set_query"	"1398"	"ZNF132"	"1088.0"	"ARCHS4 Coexpression,1178;Enrichr Queries,1093;GTEx Coexpression,992"	"HSPA2"
"gene_set_query"	"1399"	"ZNF285"	"1090.0"	"ARCHS4 Coexpression,1570;GTEx Coexpression,609"	""
"gene_set_query"	"1400"	"PRDM9"	"1090.0"	"ARCHS4 Coexpression,1272;Enrichr Queries,790;GTEx Coexpression,1207"	"ID2,ADGRL3"
"gene_set_query"	"1401"	"LEUTX"	"1092.0"	"ARCHS4 Coexpression,1356;Enrichr Queries,672;GTEx Coexpression,1248"	"SNAI1,PLXNC1"
"gene_set_query"	"1402"	"ZNF234"	"1092.0"	"ARCHS4 Coexpression,1110;Enrichr Queries,1189;GTEx Coexpression,977"	""
"gene_set_query"	"1403"	"ZUP1"	"1093.0"	"ARCHS4 Coexpression,1514;Enrichr Queries,1151;GTEx Coexpression,613"	"PLK2"
"gene_set_query"	"1404"	"SP3"	"1093.0"	"ARCHS4 Coexpression,1166;Enrichr Queries,997;GTEx Coexpression,1117"	"ID2"
"gene_set_query"	"1405"	"NKX31"	"1094.0"	"ARCHS4 Coexpression,680;GTEx Coexpression,1507"	""
"gene_set_query"	"1406"	"ZBTB17"	"1094.0"	"ARCHS4 Coexpression,995;Enrichr Queries,841;GTEx Coexpression,1445"	"ID2,ID1"
"gene_set_query"	"1407"	"ZNF527"	"1094.0"	"ARCHS4 Coexpression,1473;Enrichr Queries,938;GTEx Coexpression,872"	"PLXNC1"
"gene_set_query"	"1408"	"MYSM1"	"1095.0"	"ARCHS4 Coexpression,1300;Enrichr Queries,1279;GTEx Coexpression,706"	""
"gene_set_query"	"1409"	"ZNF662"	"1095.0"	"ARCHS4 Coexpression,1477;Enrichr Queries,1366;GTEx Coexpression,443"	""
"gene_set_query"	"1410"	"ZBTB1"	"1096.0"	"ARCHS4 Coexpression,1248;Enrichr Queries,782;GTEx Coexpression,1257"	"ID2,ID1"
"gene_set_query"	"1411"	"ZNF264"	"1097.0"	"ARCHS4 Coexpression,1116;Enrichr Queries,1070;GTEx Coexpression,1104"	"PHACTR2"
"gene_set_query"	"1412"	"ZNF544"	"1097.0"	"ARCHS4 Coexpression,1302;Enrichr Queries,745;GTEx Coexpression,1244"	"PLK2,PHACTR2"
"gene_set_query"	"1413"	"HOXA10"	"1097.0"	"ARCHS4 Coexpression,1315;Enrichr Queries,720;GTEx Coexpression,1256"	"ID2,ID1"
"gene_set_query"	"1414"	"ZNF121"	"1097.0"	"ARCHS4 Coexpression,1623;Enrichr Queries,909;GTEx Coexpression,760"	"PLK2"
"gene_set_query"	"1415"	"BBX"	"1098.0"	"ARCHS4 Coexpression,1596;Enrichr Queries,317;GTEx Coexpression,1380"	"ID2,PHACTR2,LAMC1"
"gene_set_query"	"1416"	"CENPT"	"1098.0"	"ARCHS4 Coexpression,1290;Enrichr Queries,580;GTEx Coexpression,1425"	"NT5DC2,ID1"
"gene_set_query"	"1417"	"TIGD5"	"1099.0"	"ARCHS4 Coexpression,1064;Enrichr Queries,1062;GTEx Coexpression,1171"	"ID1"
"gene_set_query"	"1418"	"ZNF526"	"1099.0"	"ARCHS4 Coexpression,1423;Enrichr Queries,824;GTEx Coexpression,1050"	"ID2,ID1"
"gene_set_query"	"1419"	"ZNF570"	"1100.0"	"ARCHS4 Coexpression,1496;Enrichr Queries,973;GTEx Coexpression,832"	"ID2"
"gene_set_query"	"1420"	"TFEC"	"1102.0"	"ARCHS4 Coexpression,840;Enrichr Queries,1109;GTEx Coexpression,1356"	"PLXNC1"
"gene_set_query"	"1421"	"ZNF768"	"1102.0"	"ARCHS4 Coexpression,904;Enrichr Queries,869;GTEx Coexpression,1533"	"LAMC1"
"gene_set_query"	"1422"	"TFAP2D"	"1103.0"	"ARCHS4 Coexpression,923;Enrichr Queries,882;GTEx Coexpression,1504"	"ADGRL3"
"gene_set_query"	"1423"	"ZNF865"	"1104.0"	"ARCHS4 Coexpression,1193;GTEx Coexpression,1014"	""
"gene_set_query"	"1424"	"ZNF12"	"1104.0"	"ARCHS4 Coexpression,1224;Enrichr Queries,919;GTEx Coexpression,1168"	"ID2"
"gene_set_query"	"1425"	"SRCAP"	"1104.0"	"ARCHS4 Coexpression,586;Enrichr Queries,1183;GTEx Coexpression,1542"	""
"gene_set_query"	"1426"	"ZNF619"	"1104.0"	"ARCHS4 Coexpression,1259;Enrichr Queries,1282;GTEx Coexpression,770"	""
"gene_set_query"	"1427"	"POU6F2"	"1104.0"	"ARCHS4 Coexpression,725;Enrichr Queries,1128;GTEx Coexpression,1460"	"ADGRL3"
"gene_set_query"	"1428"	"TTF1"	"1105.0"	"ARCHS4 Coexpression,1298;GTEx Coexpression,911"	""
"gene_set_query"	"1429"	"ZNF678"	"1105.0"	"ARCHS4 Coexpression,1529;Enrichr Queries,1232;GTEx Coexpression,554"	""
"gene_set_query"	"1430"	"ATMIN"	"1105.0"	"ARCHS4 Coexpression,1282;Enrichr Queries,706;GTEx Coexpression,1328"	"PLK2,ID2"
"gene_set_query"	"1431"	"ZNF730"	"1106.0"	"ARCHS4 Coexpression,1573;GTEx Coexpression,638"	""
"gene_set_query"	"1432"	"ZNF225"	"1108.0"	"ARCHS4 Coexpression,855;GTEx Coexpression,1360"	""
"gene_set_query"	"1433"	"SCX"	"1108.0"	"ARCHS4 Coexpression,1108"	""
"gene_set_query"	"1434"	"ZNF257"	"1108.0"	"ARCHS4 Coexpression,1145;Enrichr Queries,1092;GTEx Coexpression,1087"	"HSPA2"
"gene_set_query"	"1435"	"GMEB1"	"1108.0"	"ARCHS4 Coexpression,1313;Enrichr Queries,1033;GTEx Coexpression,978"	"ID2"
"gene_set_query"	"1436"	"ZNF444"	"1109.0"	"ARCHS4 Coexpression,1461;Enrichr Queries,941;GTEx Coexpression,924"	"ID1"
"gene_set_query"	"1437"	"ZNF709"	"1109.0"	"ARCHS4 Coexpression,1120;Enrichr Queries,1146;GTEx Coexpression,1061"	"PLK2"
"gene_set_query"	"1438"	"CENPBD1"	"1109.0"	"ARCHS4 Coexpression,1040;GTEx Coexpression,1178"	""
"gene_set_query"	"1439"	"TBPL2"	"1110.0"	"ARCHS4 Coexpression,1569;GTEx Coexpression,650"	""
"gene_set_query"	"1440"	"PCGF6"	"1110.0"	"ARCHS4 Coexpression,1329;Enrichr Queries,1104;GTEx Coexpression,897"	"ID1"
"gene_set_query"	"1441"	"ZNF721"	"1111.0"	"ARCHS4 Coexpression,1515;Enrichr Queries,940;GTEx Coexpression,879"	"ID2"
"gene_set_query"	"1442"	"ZNF599"	"1112.0"	"ARCHS4 Coexpression,799;Enrichr Queries,1072;GTEx Coexpression,1466"	"NT5DC2"
"gene_set_query"	"1443"	"ZNF680"	"1113.0"	"ARCHS4 Coexpression,1483;Enrichr Queries,741;GTEx Coexpression,1116"	"ID2,ID1"
"gene_set_query"	"1444"	"IKZF3"	"1114.0"	"ARCHS4 Coexpression,1057;Enrichr Queries,921;GTEx Coexpression,1363"	"IL12RB2"
"gene_set_query"	"1445"	"SOX14"	"1116.0"	"ARCHS4 Coexpression,638;Enrichr Queries,1393;GTEx Coexpression,1317"	""
"gene_set_query"	"1446"	"ZNF577"	"1118.0"	"ARCHS4 Coexpression,1071;Enrichr Queries,1251;GTEx Coexpression,1033"	""
"gene_set_query"	"1447"	"ZNF367"	"1119.0"	"ARCHS4 Coexpression,1588;Enrichr Queries,894;GTEx Coexpression,875"	"ID1"
"gene_set_query"	"1448"	"CPXCR1"	"1119.0"	"ARCHS4 Coexpression,670;Enrichr Queries,1140;GTEx Coexpression,1548"	"ADGRL3"
"gene_set_query"	"1449"	"DRGX"	"1119.0"	"ARCHS4 Coexpression,459;Enrichr Queries,1306;GTEx Coexpression,1593"	"HSPA2"
"gene_set_query"	"1450"	"ZNF383"	"1124.0"	"ARCHS4 Coexpression,1097;Enrichr Queries,1053;GTEx Coexpression,1221"	"ID2"
"gene_set_query"	"1451"	"ZNF141"	"1125.0"	"ARCHS4 Coexpression,1407;Enrichr Queries,1080;GTEx Coexpression,887"	"ID2"
"gene_set_query"	"1452"	"DBX1"	"1125.0"	"ARCHS4 Coexpression,957;Enrichr Queries,1341;GTEx Coexpression,1078"	""
"gene_set_query"	"1453"	"ZNF749"	"1131.0"	"ARCHS4 Coexpression,1034;Enrichr Queries,1286;GTEx Coexpression,1073"	""
"gene_set_query"	"1454"	"ZNF569"	"1132.0"	"ARCHS4 Coexpression,1453;Enrichr Queries,604;GTEx Coexpression,1338"	"ID2,ID1"
"gene_set_query"	"1455"	"ZNF644"	"1132.0"	"ARCHS4 Coexpression,1556;Enrichr Queries,1316;ReMap ChIP-seq,266;GTEx Coexpression,1391"	""
"gene_set_query"	"1456"	"ZNF843"	"1137.0"	"ARCHS4 Coexpression,1047;Enrichr Queries,1281;GTEx Coexpression,1083"	""
"gene_set_query"	"1457"	"ZNF283"	"1137.0"	"ARCHS4 Coexpression,1466;Enrichr Queries,683;GTEx Coexpression,1263"	"PLK2,ID1"
"gene_set_query"	"1458"	"ZNF726"	"1138.0"	"ARCHS4 Coexpression,1448;GTEx Coexpression,827"	""
"gene_set_query"	"1459"	"MEOX1"	"1138.0"	"ARCHS4 Coexpression,1626;Enrichr Queries,554;GTEx Coexpression,1235"	"IL1R1,ID1"
"gene_set_query"	"1460"	"PRDM10"	"1139.0"	"ARCHS4 Coexpression,1211;Enrichr Queries,1207;GTEx Coexpression,998"	""
"gene_set_query"	"1461"	"ZNF829"	"1141.0"	"ARCHS4 Coexpression,1029;Enrichr Queries,983;GTEx Coexpression,1410"	"HSPA2"
"gene_set_query"	"1462"	"DR1"	"1144.0"	"ARCHS4 Coexpression,1599;Enrichr Queries,1113;GTEx Coexpression,720"	"ID2"
"gene_set_query"	"1463"	"ZNF211"	"1145.0"	"ARCHS4 Coexpression,1427;Enrichr Queries,500;GTEx Coexpression,1508"	"PLK2,ID2,ID1"
"gene_set_query"	"1464"	"ZNF490"	"1146.0"	"ARCHS4 Coexpression,1488;Enrichr Queries,1039;GTEx Coexpression,912"	"ID2"
"gene_set_query"	"1465"	"FOXB2"	"1147.0"	"ARCHS4 Coexpression,554;Enrichr Queries,1401;GTEx Coexpression,1487"	""
"gene_set_query"	"1466"	"ZNF428"	"1148.0"	"ARCHS4 Coexpression,1431;Enrichr Queries,598;GTEx Coexpression,1416"	"ID2,ID1"
"gene_set_query"	"1467"	"TIGD1"	"1149.0"	"ARCHS4 Coexpression,1073;GTEx Coexpression,1224"	""
"gene_set_query"	"1468"	"ZNF684"	"1149.0"	"ARCHS4 Coexpression,1147;Enrichr Queries,1028;GTEx Coexpression,1273"	"ID2"
"gene_set_query"	"1469"	"ZNF551"	"1150.0"	"ARCHS4 Coexpression,1284;Enrichr Queries,934;GTEx Coexpression,1233"	"ID1"
"gene_set_query"	"1470"	"ZNF557"	"1151.0"	"ARCHS4 Coexpression,1079;Enrichr Queries,1240;GTEx Coexpression,1135"	""
"gene_set_query"	"1471"	"ZNF250"	"1151.0"	"ARCHS4 Coexpression,1358;Enrichr Queries,691;GTEx Coexpression,1405"	"ID2,ID1"
"gene_set_query"	"1472"	"TBPL1"	"1153.0"	"ARCHS4 Coexpression,864;GTEx Coexpression,1442"	""
"gene_set_query"	"1473"	"POU5F2"	"1155.0"	"ARCHS4 Coexpression,1155;GTEx Coexpression,1155"	""
"gene_set_query"	"1474"	"ZNF626"	"1155.0"	"ARCHS4 Coexpression,610;Enrichr Queries,1325;GTEx Coexpression,1530"	""
"gene_set_query"	"1475"	"ZFP64"	"1155.0"	"ARCHS4 Coexpression,1510;Enrichr Queries,795;GTEx Coexpression,1160"	"PLK2,ID1"
"gene_set_query"	"1476"	"ZBTB20"	"1155.0"	"ARCHS4 Coexpression,1287;Enrichr Queries,616;GTEx Coexpression,1563"	"ID2,CLU"
"gene_set_query"	"1477"	"ZXDC"	"1158.0"	"ARCHS4 Coexpression,1009;Enrichr Queries,1201;GTEx Coexpression,1264"	""
"gene_set_query"	"1478"	"ZNF728"	"1158.0"	"ARCHS4 Coexpression,1195;GTEx Coexpression,1121"	""
"gene_set_query"	"1479"	"ZNF280D"	"1159.0"	"ARCHS4 Coexpression,1036;Enrichr Queries,960;GTEx Coexpression,1481"	"ID2"
"gene_set_query"	"1480"	"NKX21"	"1159.0"	"ARCHS4 Coexpression,1360;GTEx Coexpression,958"	""
"gene_set_query"	"1481"	"ZNF682"	"1159.0"	"ARCHS4 Coexpression,1433;Enrichr Queries,850;GTEx Coexpression,1195"	"ID2"
"gene_set_query"	"1482"	"ZNF486"	"1161.0"	"ARCHS4 Coexpression,1403;Enrichr Queries,1374;GTEx Coexpression,707"	""
"gene_set_query"	"1483"	"ZNF674"	"1163.0"	"ARCHS4 Coexpression,1434;Enrichr Queries,1355;GTEx Coexpression,699"	""
"gene_set_query"	"1484"	"ZNF630"	"1163.0"	"ARCHS4 Coexpression,876;GTEx Coexpression,1450"	""
"gene_set_query"	"1485"	"ZNF625"	"1165.0"	"ARCHS4 Coexpression,1095;Enrichr Queries,1314;GTEx Coexpression,1086"	""
"gene_set_query"	"1486"	"THAP12"	"1166.0"	"ARCHS4 Coexpression,1317;GTEx Coexpression,1015"	""
"gene_set_query"	"1487"	"SNAPC5"	"1167.0"	"ARCHS4 Coexpression,821;GTEx Coexpression,1513"	""
"gene_set_query"	"1488"	"MZF1"	"1167.0"	"ARCHS4 Coexpression,1245;Enrichr Queries,661;GTEx Coexpression,1595"	"ID2,ID1"
"gene_set_query"	"1489"	"ZNF692"	"1169.0"	"ARCHS4 Coexpression,1378;Enrichr Queries,726;GTEx Coexpression,1402"	"ID2,ID1"
"gene_set_query"	"1490"	"ZNF879"	"1169.0"	"ARCHS4 Coexpression,1443;GTEx Coexpression,895"	""
"gene_set_query"	"1491"	"ZNF320"	"1169.0"	"ARCHS4 Coexpression,1080;Enrichr Queries,1288;GTEx Coexpression,1140"	""
"gene_set_query"	"1492"	"ZNF705G"	"1171.0"	"ARCHS4 Coexpression,816;GTEx Coexpression,1525"	""
"gene_set_query"	"1493"	"PRMT3"	"1171.0"	"ARCHS4 Coexpression,1117;Enrichr Queries,1239;GTEx Coexpression,1156"	""
"gene_set_query"	"1494"	"ZNF675"	"1171.0"	"ARCHS4 Coexpression,1081;Enrichr Queries,1246;GTEx Coexpression,1186"	""
"gene_set_query"	"1495"	"ZNF474"	"1171.0"	"ARCHS4 Coexpression,611;Enrichr Queries,1343;GTEx Coexpression,1559"	""
"gene_set_query"	"1496"	"ZNF200"	"1172.0"	"ARCHS4 Coexpression,1232;Enrichr Queries,1112;GTEx Coexpression,1172"	"ID1"
"gene_set_query"	"1497"	"PTF1A"	"1174.0"	"ARCHS4 Coexpression,1365;Enrichr Queries,1360;GTEx Coexpression,797"	""
"gene_set_query"	"1498"	"ZNF500"	"1175.0"	"ARCHS4 Coexpression,1586;Enrichr Queries,1264;GTEx Coexpression,674"	""
"gene_set_query"	"1499"	"GMEB2"	"1176.0"	"ARCHS4 Coexpression,1216;Enrichr Queries,1198;GTEx Coexpression,1113"	""
"gene_set_query"	"1500"	"VAX1"	"1176.0"	"ARCHS4 Coexpression,774;Enrichr Queries,1377;GTEx Coexpression,1377"	""
"gene_set_query"	"1501"	"FOXB1"	"1179.0"	"ARCHS4 Coexpression,896;Enrichr Queries,1390;GTEx Coexpression,1250"	""
"gene_set_query"	"1502"	"ZBTB47"	"1179.0"	"ARCHS4 Coexpression,1058;Enrichr Queries,942;GTEx Coexpression,1536"	"LAMC1"
"gene_set_query"	"1503"	"ZSCAN12"	"1179.0"	"ARCHS4 Coexpression,1572;Enrichr Queries,492;GTEx Coexpression,1474"	"PLK2,ID2,ID1"
"gene_set_query"	"1504"	"CDC5L"	"1180.0"	"ARCHS4 Coexpression,1575;Enrichr Queries,1259;GTEx Coexpression,705"	""
"gene_set_query"	"1505"	"CARF"	"1182.0"	"ARCHS4 Coexpression,1153;GTEx Coexpression,1211"	""
"gene_set_query"	"1506"	"MTERF3"	"1184.0"	"ARCHS4 Coexpression,1379;GTEx Coexpression,988"	""
"gene_set_query"	"1507"	"ZIM2"	"1184.0"	"ARCHS4 Coexpression,813;Enrichr Queries,1132;GTEx Coexpression,1607"	"PLXNC1"
"gene_set_query"	"1508"	"ZNF227"	"1185.0"	"ARCHS4 Coexpression,1437;Enrichr Queries,865;GTEx Coexpression,1254"	"ID1"
"gene_set_query"	"1509"	"ZNF573"	"1186.0"	"ARCHS4 Coexpression,1578;Enrichr Queries,879;GTEx Coexpression,1101"	"ID1"
"gene_set_query"	"1510"	"ZNF138"	"1186.0"	"ARCHS4 Coexpression,1541;Enrichr Queries,1304;GTEx Coexpression,714"	""
"gene_set_query"	"1511"	"ZNF708"	"1187.0"	"ARCHS4 Coexpression,1535;Enrichr Queries,1298;GTEx Coexpression,728"	""
"gene_set_query"	"1512"	"ZNF181"	"1188.0"	"ARCHS4 Coexpression,1425;Enrichr Queries,1322;GTEx Coexpression,816"	""
"gene_set_query"	"1513"	"ZBTB18"	"1188.0"	"ARCHS4 Coexpression,1550;GTEx Coexpression,826"	""
"gene_set_query"	"1514"	"FOXE3"	"1189.0"	"ARCHS4 Coexpression,838;Enrichr Queries,1402;GTEx Coexpression,1327"	""
"gene_set_query"	"1515"	"NR2E3"	"1192.0"	"ARCHS4 Coexpression,1449;Enrichr Queries,935"	"ID2"
"gene_set_query"	"1516"	"ZNF606"	"1192.0"	"ARCHS4 Coexpression,1103;Enrichr Queries,1220;GTEx Coexpression,1253"	""
"gene_set_query"	"1517"	"ZNF253"	"1194.0"	"ARCHS4 Coexpression,1509;Enrichr Queries,1050;GTEx Coexpression,1023"	"ID2"
"gene_set_query"	"1518"	"SOX30"	"1197.0"	"ARCHS4 Coexpression,852;Enrichr Queries,1362;GTEx Coexpression,1376"	""
"gene_set_query"	"1519"	"ZNF525"	"1197.0"	"ARCHS4 Coexpression,1148;GTEx Coexpression,1246"	""
"gene_set_query"	"1520"	"ZNF654"	"1200.0"	"ARCHS4 Coexpression,1595;Enrichr Queries,953;GTEx Coexpression,1052"	"ID2"
"gene_set_query"	"1521"	"ZNF93"	"1200.0"	"ARCHS4 Coexpression,1591;Enrichr Queries,1199;GTEx Coexpression,811"	""
"gene_set_query"	"1522"	"RLF"	"1202.0"	"ARCHS4 Coexpression,1605;Enrichr Queries,1176;GTEx Coexpression,825"	""
"gene_set_query"	"1523"	"MTERF4"	"1204.0"	"ARCHS4 Coexpression,891;GTEx Coexpression,1516"	""
"gene_set_query"	"1524"	"AHCTF1"	"1204.0"	"ARCHS4 Coexpression,1351;Enrichr Queries,1231;GTEx Coexpression,1031"	""
"gene_set_query"	"1525"	"SPEN"	"1207.0"	"ARCHS4 Coexpression,1091;GTEx Coexpression,1322"	""
"gene_set_query"	"1526"	"ZNF774"	"1208.0"	"ARCHS4 Coexpression,1523;Enrichr Queries,771;GTEx Coexpression,1329"	"PLK2,ID1"
"gene_set_query"	"1527"	"TERB1"	"1208.0"	"ARCHS4 Coexpression,1568;GTEx Coexpression,848"	""
"gene_set_query"	"1528"	"ZNF616"	"1208.0"	"ARCHS4 Coexpression,1579;Enrichr Queries,578;GTEx Coexpression,1467"	"ID2,ID1"
"gene_set_query"	"1529"	"NFXL1"	"1211.0"	"ARCHS4 Coexpression,1243;Enrichr Queries,1100;GTEx Coexpression,1289"	"PLK2"
"gene_set_query"	"1530"	"ZNF280C"	"1213.0"	"ARCHS4 Coexpression,1480;Enrichr Queries,747;GTEx Coexpression,1411"	"PLK2,CLU"
"gene_set_query"	"1531"	"RXRB"	"1214.0"	"ARCHS4 Coexpression,1296;Enrichr Queries,757;GTEx Coexpression,1588"	"ID2,ID1"
"gene_set_query"	"1532"	"HDX"	"1214.0"	"ARCHS4 Coexpression,1421;Enrichr Queries,760;GTEx Coexpression,1462"	"PLK2,ID2"
"gene_set_query"	"1533"	"PAX7"	"1216.0"	"ARCHS4 Coexpression,1005;Enrichr Queries,1319;GTEx Coexpression,1324"	""
"gene_set_query"	"1534"	"ZNF512"	"1217.0"	"ARCHS4 Coexpression,1078;Enrichr Queries,1270;GTEx Coexpression,1304"	""
"gene_set_query"	"1535"	"ZNF736"	"1220.0"	"ARCHS4 Coexpression,969;GTEx Coexpression,1470"	""
"gene_set_query"	"1536"	"ESX1"	"1222.0"	"ARCHS4 Coexpression,1627;Enrichr Queries,861;GTEx Coexpression,1177"	"SNAI1"
"gene_set_query"	"1537"	"BSX"	"1222.0"	"ARCHS4 Coexpression,1016;Enrichr Queries,1392;GTEx Coexpression,1259"	""
"gene_set_query"	"1538"	"ZNF76"	"1229.0"	"ARCHS4 Coexpression,1375;Enrichr Queries,762;GTEx Coexpression,1550"	"ID2,ID1"
"gene_set_query"	"1539"	"ZNF507"	"1229.0"	"ARCHS4 Coexpression,1273;Enrichr Queries,1321;GTEx Coexpression,1094"	""
"gene_set_query"	"1540"	"ZNF664"	"1230.0"	"ARCHS4 Coexpression,1328;Enrichr Queries,839;GTEx Coexpression,1523"	"ID2,LAMC1"
"gene_set_query"	"1541"	"ZNF345"	"1231.0"	"ARCHS4 Coexpression,1165;Enrichr Queries,1269;GTEx Coexpression,1258"	""
"gene_set_query"	"1542"	"ZNF492"	"1231.0"	"ARCHS4 Coexpression,1584;GTEx Coexpression,878"	""
"gene_set_query"	"1543"	"CBLL2"	"1234.0"	"ARCHS4 Coexpression,919;Enrichr Queries,1186;GTEx Coexpression,1598"	""
"gene_set_query"	"1544"	"ZNF506"	"1235.0"	"ARCHS4 Coexpression,1335;Enrichr Queries,1274;GTEx Coexpression,1095"	""
"gene_set_query"	"1545"	"TBR1"	"1235.0"	"ARCHS4 Coexpression,1236;Enrichr Queries,1006;GTEx Coexpression,1464"	"ID2"
"gene_set_query"	"1546"	"ZNF830"	"1239.0"	"ARCHS4 Coexpression,1227;Enrichr Queries,1059;GTEx Coexpression,1431"	"ID2"
"gene_set_query"	"1547"	"ZNF852"	"1240.0"	"ARCHS4 Coexpression,1609;GTEx Coexpression,870"	""
"gene_set_query"	"1548"	"ZNF683"	"1240.0"	"ARCHS4 Coexpression,798;Enrichr Queries,1404;GTEx Coexpression,1519"	""
"gene_set_query"	"1549"	"ZNF182"	"1241.0"	"ARCHS4 Coexpression,1390;Enrichr Queries,759;GTEx Coexpression,1575"	"ID2,ID1"
"gene_set_query"	"1550"	"ZNF254"	"1241.0"	"ARCHS4 Coexpression,1454;Enrichr Queries,971;GTEx Coexpression,1299"	"ID1"
"gene_set_query"	"1551"	"FIZ1"	"1242.0"	"ARCHS4 Coexpression,1326;Enrichr Queries,826;GTEx Coexpression,1574"	"ID2,ID1"
"gene_set_query"	"1552"	"ZNF140"	"1245.0"	"ARCHS4 Coexpression,1476;Enrichr Queries,695;GTEx Coexpression,1564"	"ID2,ID1"
"gene_set_query"	"1553"	"ZNF81"	"1248.0"	"ARCHS4 Coexpression,1563;Enrichr Queries,1289;GTEx Coexpression,891"	""
"gene_set_query"	"1554"	"KLF16"	"1248.0"	"ARCHS4 Coexpression,1293;Enrichr Queries,1227;GTEx Coexpression,1223"	""
"gene_set_query"	"1555"	"ZNF695"	"1248.0"	"ARCHS4 Coexpression,1456;Enrichr Queries,1327;GTEx Coexpression,961"	""
"gene_set_query"	"1556"	"AKAP8L"	"1249.0"	"ARCHS4 Coexpression,1258;Enrichr Queries,1090;GTEx Coexpression,1398"	"ID2"
"gene_set_query"	"1557"	"MTERF2"	"1249.0"	"ARCHS4 Coexpression,1026;GTEx Coexpression,1472"	""
"gene_set_query"	"1558"	"ZNF410"	"1251.0"	"ARCHS4 Coexpression,1560;Enrichr Queries,703;GTEx Coexpression,1489"	"PLK2,ID1"
"gene_set_query"	"1559"	"TFDP2"	"1253.0"	"ARCHS4 Coexpression,1225;Enrichr Queries,976;GTEx Coexpression,1558"	"ID2"
"gene_set_query"	"1560"	"ZBTB26"	"1254.0"	"ARCHS4 Coexpression,1254;Enrichr Queries,1079;GTEx Coexpression,1429"	"ID2"
"gene_set_query"	"1561"	"ZNF268"	"1254.0"	"ARCHS4 Coexpression,1269;Enrichr Queries,915;GTEx Coexpression,1578"	"ID1"
"gene_set_query"	"1562"	"BARHL1"	"1255.0"	"ARCHS4 Coexpression,1553;Enrichr Queries,1344;GTEx Coexpression,869"	""
"gene_set_query"	"1563"	"HOXC12"	"1257.0"	"ARCHS4 Coexpression,1377;Enrichr Queries,1399;GTEx Coexpression,994"	""
"gene_set_query"	"1564"	"ZNF233"	"1266.0"	"ARCHS4 Coexpression,1332;Enrichr Queries,1025;GTEx Coexpression,1441"	"PLK2"
"gene_set_query"	"1565"	"PROX2"	"1266.0"	"ARCHS4 Coexpression,1357;Enrichr Queries,1085;GTEx Coexpression,1357"	"PLXNC1"
"gene_set_query"	"1566"	"KAT7"	"1270.0"	"ARCHS4 Coexpression,1221;GTEx Coexpression,1319"	""
"gene_set_query"	"1567"	"ZNF451"	"1271.0"	"ARCHS4 Coexpression,1405;Enrichr Queries,1266;GTEx Coexpression,1141"	""
"gene_set_query"	"1568"	"ZNF548"	"1272.0"	"ARCHS4 Coexpression,1266;Enrichr Queries,1285;GTEx Coexpression,1266"	""
"gene_set_query"	"1569"	"ZNF845"	"1273.0"	"ARCHS4 Coexpression,1594;Enrichr Queries,1332;GTEx Coexpression,893"	""
"gene_set_query"	"1570"	"NKX11"	"1274.0"	"ARCHS4 Coexpression,1299;GTEx Coexpression,1249"	""
